vehicle_id,vehicle_type,firmware_version
1001024061,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001023108,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001023695,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001021042,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001022388,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001044380,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001023958,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001023086,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001018205,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001043840,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001017605,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001017484,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001022383,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001044525,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001043842,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001018329,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001021341,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001044465,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001022208,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
1001048670,sitdown scooter,H+yoYFwuwDc5U1Y2rFNkOg==
